@timestamp,@message,@logStream,@log
2023-10-18 15:45:00.403,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652ff93b5c8cf900082352e1""
  }
}",2023-10-18-1697643899103,977846025308:date-picker-cutters-production
2023-10-18 15:45:00.365,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-19T23:00:00.000Z""
  }
}",2023-10-18-1697643899103,977846025308:date-picker-cutters-production
2023-10-18 15:44:59.825,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ff93b5c8cf900082352e1"",
  ""metadata"": {}
}",2023-10-18-1697643899103,977846025308:date-picker-cutters-production
2023-10-18 15:44:31.215,"{
  ""level"": ""error"",
  ""message"": ""Invalid postcode"",
  ""metadata"": {
    ""name"": ""AggregationError"",
    ""errorCode"": ""E001"",
    ""data"": {
      ""storeId"": ""tco-demo-01.myshopify.com"",
      ""postcode"": null,
      ""lineItems"": [
        {
          ""productId"": ""gid://shopify/Product/7625519071401"",
          ""variantId"": ""gid://shopify/ProductVariant/42658475933865"",
          ""sku"": ""NAMMBB12"",
          ""grams"": 500,
          ""quantity"": 1
        }
      ]
    }
  }
}",2023-10-18-1697642597834,977846025308:date-picker-cutters-production
2023-10-18 15:43:58.085,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652ff59461833800080870fb"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:43:58.084,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652ff59461833800080870fb""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:43:58.068,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-19T23:00:00.000Z""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:43:57.737,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ff59461833800080870fb"",
  ""metadata"": {}
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:43:19.871,"{
  ""level"": ""error"",
  ""message"": ""No nominated date attribute associated with the order"",
  ""metadata"": {
    ""statusCode"": 422,
    ""retry"": false,
    ""stack"": ""Error: No nominated date attribute associated with the order\n    at handle (/var/task/pages/api/realm/handleOrderUpsert.js:1856:11)\n    at runMicrotasks (<anonymous>)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)\n    at async /var/task/pages/api/realm/handleOrderUpsert.js:1416:14\n    at async apiResolver (/var/task/node_modules/next/dist/next-server/server/api-utils.js:8:1)\n    at async Module.default (/var/task/pages/api/realm/handleOrderUpsert.js:551:387)""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:43:19.842,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffd1722b4170008e5fbc9"",
  ""metadata"": {}
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:42:50.463,"{
  ""level"": ""error"",
  ""message"": {
    ""name"": ""AggregationError"",
    ""message"": ""Invalid postcode"",
    ""errorCode"": ""E001"",
    ""data"": {
      ""storeId"": ""tco-demo-01.myshopify.com"",
      ""postcode"": null,
      ""lineItems"": [
        {
          ""productId"": ""gid://shopify/Product/7747629252777"",
          ""variantId"": ""gid://shopify/ProductVariant/43070840045737""
        }
      ]
    }
  },
  ""metadata"": {
    ""storeId"": ""tco-demo-01.myshopify.com"",
    ""postcode"": ""NR12"",
    ""lineItems"": [
      {
        ""productId"": ""gid://shopify/Product/7747629252777"",
        ""variantId"": ""gid://shopify/ProductVariant/43070840045737""
      }
    ]
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:42:30.361,"{
  ""level"": ""error"",
  ""message"": ""No nominated date attribute associated with the order"",
  ""metadata"": {
    ""statusCode"": 422,
    ""retry"": false,
    ""stack"": ""Error: No nominated date attribute associated with the order\n    at handle (/var/task/pages/api/realm/handleOrderUpsert.js:1856:11)\n    at runMicrotasks (<anonymous>)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)\n    at async /var/task/pages/api/realm/handleOrderUpsert.js:1416:14\n    at async apiResolver (/var/task/node_modules/next/dist/next-server/server/api-utils.js:8:1)\n    at async Module.default (/var/task/pages/api/realm/handleOrderUpsert.js:551:387)""
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:42:30.159,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffce622b4170008e5fbc8"",
  ""metadata"": {}
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:42:02.986,"{
  ""level"": ""error"",
  ""message"": ""Nominated date is no longer available"",
  ""metadata"": {
    ""stack"": ""Error: Nominated date is no longer available\n    at Object.aggregate (/var/task/pages/api/getShippingRates.js:2470:13)\n    at runMicrotasks (<anonymous>)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)\n    at async handle (/var/task/pages/api/getShippingRates.js:2607:13)\n    at async /var/task/pages/api/getShippingRates.js:2046:14\n    at async apiResolver (/var/task/node_modules/next/dist/next-server/server/api-utils.js:8:1)\n    at async Module.default (/var/task/pages/api/getShippingRates.js:414:387)""
  }
}",2023-10-18-1697642597834,977846025308:date-picker-cutters-production
2023-10-18 15:41:59.252,"{
  ""level"": ""error"",
  ""message"": ""Nominated date is no longer available"",
  ""metadata"": {
    ""stack"": ""Error: Nominated date is no longer available\n    at Object.aggregate (/var/task/pages/api/getShippingRates.js:2470:13)\n    at runMicrotasks (<anonymous>)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)\n    at async handle (/var/task/pages/api/getShippingRates.js:2607:13)\n    at async /var/task/pages/api/getShippingRates.js:2046:14\n    at async apiResolver (/var/task/node_modules/next/dist/next-server/server/api-utils.js:8:1)\n    at async Module.default (/var/task/pages/api/getShippingRates.js:414:387)""
  }
}",2023-10-18-1697642597834,977846025308:date-picker-cutters-production
2023-10-18 15:41:50.401,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:50.401,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a""
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:50.386,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-18T23:00:00.000Z""
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:50.357,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652aca77666b6f000867540a"",
  ""metadata"": {}
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:46.207,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652fefc361833800080870db""
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:46.207,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652fefc361833800080870db"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:46.193,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-18T23:00:00.000Z""
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:46.164,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652fefc361833800080870db"",
  ""metadata"": {}
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:34.302,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652fefc361833800080870db"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:34.301,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652fefc361833800080870db""
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:34.287,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-18T23:00:00.000Z""
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:34.257,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652fefc361833800080870db"",
  ""metadata"": {}
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:34.002,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a""
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:34.002,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:33.987,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-18T23:00:00.000Z""
  }
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:41:33.958,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652aca77666b6f000867540a"",
  ""metadata"": {}
}",2023-10-18-1697639912902,977846025308:date-picker-cutters-production
2023-10-18 15:39:38.915,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:38.915,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:38.902,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-18T23:00:00.000Z""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:38.870,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652aca77666b6f000867540a"",
  ""metadata"": {}
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:37.013,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:37.013,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:37.000,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-18T23:00:00.000Z""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:36.975,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652aca77666b6f000867540a"",
  ""metadata"": {}
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:36.759,"{
  ""level"": ""info"",
  ""message"": ""Called ShopifyGQL, adding tag history"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a"",
    ""applyResult"": {
      ""data"": {
        ""orderTagsAdd"": {
          ""node"": {
            ""id"": ""gid://shopify/Order/5201585143977""
          },
          ""userErrors"": []
        },
        ""orderTagsRemove"": {
          ""node"": {
            ""id"": ""gid://shopify/Order/5201585143977""
          },
          ""userErrors"": []
        }
      },
      ""extensions"": {
        ""cost"": {
          ""requestedQueryCost"": 20,
          ""actualQueryCost"": 20,
          ""throttleStatus"": {
            ""maximumAvailable"": 10000,
            ""currentlyAvailable"": 9980,
            ""restoreRate"": 500
          }
        }
      }
    },
    ""history"": [
      ""2023/10/19"",
      ""Next Day""
    ]
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:36.757,"{
  ""level"": ""info"",
  ""message"": ""GQL Request ID"",
  ""metadata"": {
    ""gqlRequestId"": ""1da7afff-e2dc-4456-b4ee-87b2275f404a""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:36.449,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:36.449,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a"",
    ""addTags"": [
      ""Next Day""
    ],
    ""removeTags"": []
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:36.449,"{
  ""level"": ""info"",
  ""message"": ""Calling ShopifyGQL"",
  ""metadata"": {
    ""orderId"": ""652aca77666b6f000867540a""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:36.437,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-18T23:00:00.000Z""
  }
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:39:35.748,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652aca77666b6f000867540a"",
  ""metadata"": {}
}",2023-10-18-1697640625953,977846025308:date-picker-cutters-production
2023-10-18 15:38:43.830,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652ffbfa22b4170008e5fbc7"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:43.829,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652ffbfa22b4170008e5fbc7""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:43.811,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-24T23:00:00.000Z""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:43.690,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffbfa22b4170008e5fbc7"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:35.382,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652ffbfa22b4170008e5fbc7"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:35.381,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652ffbfa22b4170008e5fbc7""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:35.369,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-24T23:00:00.000Z""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:35.269,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffbfa22b4170008e5fbc7"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:34.691,"{
  ""level"": ""info"",
  ""message"": ""Called ShopifyGQL, adding tag history"",
  ""metadata"": {
    ""orderId"": ""652ffbfa22b4170008e5fbc7"",
    ""applyResult"": {
      ""data"": {
        ""orderTagsAdd"": {
          ""node"": {
            ""id"": ""gid://shopify/Order/5206799614121""
          },
          ""userErrors"": []
        },
        ""orderTagsRemove"": {
          ""node"": {
            ""id"": ""gid://shopify/Order/5206799614121""
          },
          ""userErrors"": []
        }
      },
      ""extensions"": {
        ""cost"": {
          ""requestedQueryCost"": 20,
          ""actualQueryCost"": 20,
          ""throttleStatus"": {
            ""maximumAvailable"": 10000,
            ""currentlyAvailable"": 9980,
            ""restoreRate"": 500
          }
        }
      }
    },
    ""history"": [
      ""2023/10/25"",
      ""Nationwide"",
      ""08:00 - 20:00"",
      ""Nationwide""
    ]
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:34.689,"{
  ""level"": ""info"",
  ""message"": ""GQL Request ID"",
  ""metadata"": {
    ""gqlRequestId"": ""3f655e42-be86-4515-bba4-61a2e5ec5d1e""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:34.370,"{
  ""level"": ""info"",
  ""message"": ""Calling ShopifyGQL"",
  ""metadata"": {
    ""orderId"": ""652ffbfa22b4170008e5fbc7""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:34.370,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652ffbfa22b4170008e5fbc7""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:34.370,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652ffbfa22b4170008e5fbc7"",
    ""addTags"": [
      ""2023/10/25"",
      ""Nationwide"",
      ""08:00 - 20:00"",
      ""Nationwide""
    ],
    ""removeTags"": []
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:34.350,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-24T23:00:00.000Z""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:38:34.226,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffbfa22b4170008e5fbc7"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:56.048,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652fefc361833800080870db"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:56.048,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652fefc361833800080870db""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:56.033,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-18T23:00:00.000Z""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:56.005,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652fefc361833800080870db"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:46.496,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652fefc361833800080870db"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:46.495,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652fefc361833800080870db""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:46.481,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-18T23:00:00.000Z""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:46.452,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652fefc361833800080870db"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:45.025,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652ffbc222b4170008e5fbc6"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:45.024,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652ffbc222b4170008e5fbc6""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:45.010,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-23T23:00:00.000Z""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:44.874,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffbc222b4170008e5fbc6"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:40.090,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652ffbc222b4170008e5fbc6"",
    ""addTags"": [],
    ""removeTags"": []
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:40.089,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652ffbc222b4170008e5fbc6""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:40.069,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-23T23:00:00.000Z""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:39.940,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffbc222b4170008e5fbc6"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:39.284,"{
  ""level"": ""info"",
  ""message"": ""Called ShopifyGQL, adding tag history"",
  ""metadata"": {
    ""orderId"": ""652ffbc222b4170008e5fbc6"",
    ""applyResult"": {
      ""data"": {
        ""orderTagsAdd"": {
          ""node"": {
            ""id"": ""gid://shopify/Order/5206798500009""
          },
          ""userErrors"": []
        },
        ""orderTagsRemove"": {
          ""node"": {
            ""id"": ""gid://shopify/Order/5206798500009""
          },
          ""userErrors"": []
        }
      },
      ""extensions"": {
        ""cost"": {
          ""requestedQueryCost"": 20,
          ""actualQueryCost"": 20,
          ""throttleStatus"": {
            ""maximumAvailable"": 10000,
            ""currentlyAvailable"": 9980,
            ""restoreRate"": 500
          }
        }
      }
    },
    ""history"": [
      ""2023/10/24"",
      ""Nationwide"",
      ""08:00 - 20:00"",
      ""Nationwide""
    ]
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:39.282,"{
  ""level"": ""info"",
  ""message"": ""GQL Request ID"",
  ""metadata"": {
    ""gqlRequestId"": ""7bc6ad00-ba6e-41bd-85c8-24793a2eb2f7""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:38.913,"{
  ""level"": ""info"",
  ""message"": ""Aggregated tags"",
  ""metadata"": {
    ""orderId"": ""652ffbc222b4170008e5fbc6"",
    ""addTags"": [
      ""2023/10/24"",
      ""Nationwide"",
      ""08:00 - 20:00"",
      ""Nationwide""
    ],
    ""removeTags"": []
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:38.913,"{
  ""level"": ""info"",
  ""message"": ""Calling ShopifyGQL"",
  ""metadata"": {
    ""orderId"": ""652ffbc222b4170008e5fbc6""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:38.910,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652ffbc222b4170008e5fbc6""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:38.891,"{
  ""level"": ""info"",
  ""message"": ""Found date"",
  ""metadata"": {
    ""date"": ""2023-10-23T23:00:00.000Z""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:38.741,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffbc222b4170008e5fbc6"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:22.296,"{
  ""level"": ""error"",
  ""message"": ""No nominated date attribute associated with the order"",
  ""metadata"": {
    ""statusCode"": 422,
    ""retry"": false,
    ""stack"": ""Error: No nominated date attribute associated with the order\n    at handle (/var/task/pages/api/realm/handleOrderUpsert.js:1856:11)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)\n    at async /var/task/pages/api/realm/handleOrderUpsert.js:1416:14\n    at async apiResolver (/var/task/node_modules/next/dist/next-server/server/api-utils.js:8:1)\n    at async Module.default (/var/task/pages/api/realm/handleOrderUpsert.js:551:387)""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:37:22.071,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffbb122b4170008e5fbc5"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:36:46.192,"{
  ""level"": ""error"",
  ""message"": ""No nominated date attribute associated with the order"",
  ""metadata"": {
    ""statusCode"": 422,
    ""retry"": false,
    ""stack"": ""Error: No nominated date attribute associated with the order\n    at handle (/var/task/pages/api/realm/handleOrderUpsert.js:1856:11)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)\n    at async /var/task/pages/api/realm/handleOrderUpsert.js:1416:14\n    at async apiResolver (/var/task/node_modules/next/dist/next-server/server/api-utils.js:8:1)\n    at async Module.default (/var/task/pages/api/realm/handleOrderUpsert.js:551:387)""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:36:46.161,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffb8d22b4170008e5fbc4"",
  ""metadata"": {}
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
2023-10-18 15:36:23.890,"{
  ""level"": ""error"",
  ""message"": ""No nominated date attribute associated with the order"",
  ""metadata"": {
    ""statusCode"": 422,
    ""retry"": false,
    ""stack"": ""Error: No nominated date attribute associated with the order\n    at handle (/var/task/pages/api/realm/handleOrderUpsert.js:1856:11)\n    at runMicrotasks (<anonymous>)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)\n    at async /var/task/pages/api/realm/handleOrderUpsert.js:1416:14\n    at async apiResolver (/var/task/node_modules/next/dist/next-server/server/api-utils.js:8:1)\n    at async Module.default (/var/task/pages/api/realm/handleOrderUpsert.js:551:387)""
  }
}",2023-10-18-1697642822962,977846025308:date-picker-cutters-production
2023-10-18 15:36:23.759,"{
  ""level"": ""info"",
  ""message"": ""Processing order 652ffb7722b4170008e5fbc3"",
  ""metadata"": {}
}",2023-10-18-1697642822962,977846025308:date-picker-cutters-production
2023-10-18 15:35:52.329,"{
  ""level"": ""info"",
  ""message"": ""Running applyTags"",
  ""metadata"": {
    ""orderId"": ""652ff9d222b4170008e5fbbc""
  }
}",2023-10-18-1697643245474,977846025308:date-picker-cutters-production
